Customer ID,Recency,Frequency,Monetary,Churn,R_Score,F_Score,M_Score,RFM_Score,Segment,Churn_Probability
12783.0,55,6,2225.91,0,3,5,5,13,Şampiyonlar,0.18339881
12784.0,11,2,574.42,0,5,2,3,10,Sadık Müşteriler,0.54625565
12785.0,425,1,311.95,1,1,1,2,4,Kayıp Müşteriler,0.60970664
12787.0,11,3,463.66,0,5,3,2,10,Sadık Müşteriler,0.4409895
12789.0,215,1,91.85,1,1,1,1,3,Kayıp Müşteriler,0.78629607
12790.0,194,1,324.92,1,1,1,2,4,Kayıp Müşteriler,0.5885834
12791.0,698,1,192.60000000000002,1,1,1,1,3,Kayıp Müşteriler,0.6428843
12792.0,258,1,400.53999999999996,1,1,1,2,4,Kayıp Müşteriler,0.5505779
12793.0,101,2,545.48,1,2,2,3,7,Risk Altında,0.4990467
12794.0,55,2,860.41,0,3,2,3,8,Risk Altında,0.5039385
12795.0,20,1,430.48,0,4,1,2,7,Risk Altında,0.5976745
12797.0,455,1,254.03,1,1,1,2,4,Kayıp Müşteriler,0.56652737
12798.0,12,3,6977.04,0,5,3,5,13,Şampiyonlar,0.3709613
12802.0,188,1,427.58,1,2,1,2,5,Kayıp Müşteriler,0.60498077
12808.0,127,3,483.65000000000003,1,2,3,2,7,Risk Altında,0.4409895
12809.0,179,1,489.31,1,2,1,2,5,Kayıp Müşteriler,0.58246386
12811.0,262,3,514.85,1,1,3,3,7,Risk Altında,0.4442378
12812.0,46,1,229.64000000000001,0,3,1,1,5,Kayıp Müşteriler,0.6357693
12814.0,103,1,125.92,1,2,1,1,4,Kayıp Müşteriler,0.7151902
12815.0,149,2,1063.46,1,2,2,4,8,Risk Altında,0.4731917
12816.0,178,2,572.2,1,2,2,3,7,Risk Altında,0.54625565
12817.0,283,1,166.04,1,1,1,1,3,Kayıp Müşteriler,0.686407
12818.0,263,1,1542.08,1,1,1,4,6,Kayıp Müşteriler,0.46042106
12820.0,46,4,942.34,0,3,4,4,11,Sadık Müşteriler,0.1555337
12821.0,97,1,92.72,1,2,1,1,4,Kayıp Müşteriler,0.78629607
12822.0,72,2,948.88,0,3,2,4,9,Risk Altında,0.36354053
12823.0,76,5,1759.5,0,3,4,4,11,Sadık Müşteriler,0.17664528
12824.0,31,1,397.12,0,4,1,2,7,Risk Altında,0.5505779
12826.0,61,7,1474.72,0,3,5,4,12,Sadık Müşteriler,0.060041435
12827.0,46,3,430.15000000000003,0,3,3,2,8,Risk Altında,0.45654535
12828.0,114,6,1018.71,1,2,5,4,11,Sadık Müşteriler,0.32129583
12829.0,163,2,293.0,1,2,2,2,6,Kayıp Müşteriler,0.4276114
12830.0,93,6,6814.64,1,2,5,5,12,Sadık Müşteriler,0.43621072
12831.0,264,1,215.05,1,1,1,1,3,Kayıp Müşteriler,0.55852205
12832.0,153,2,383.03,1,2,2,2,6,Kayıp Müşteriler,0.42805818
12833.0,147,1,417.38,1,2,1,2,5,Kayıp Müşteriler,0.5505779
12834.0,311,1,312.38,1,1,1,2,4,Kayıp Müşteriler,0.60970664
12836.0,31,4,2612.86,0,4,4,5,13,Şampiyonlar,0.167244
12837.0,175,1,134.1,1,2,1,1,4,Kayıp Müşteriler,0.7251141
12838.0,183,2,683.13,1,2,2,3,7,Risk Altında,0.5148439
12839.0,13,14,5591.42,0,5,5,5,15,Şampiyonlar,0.00400632
12840.0,66,4,2726.77,0,3,4,5,12,Sadık Müşteriler,0.13868988
12841.0,5,25,4022.35,0,5,5,5,15,Şampiyonlar,0.017457234
12842.0,72,2,1118.99,0,3,2,4,9,Risk Altında,0.45672134
12843.0,67,8,1702.26,0,3,5,4,12,Sadık Müşteriler,0.07389559
12844.0,61,2,325.96000000000004,0,3,2,2,7,Risk Altında,0.4782021
12845.0,269,4,354.09,1,1,4,2,7,Risk Altında,0.38327968
12847.0,24,1,871.54,0,4,1,3,8,Risk Altında,0.5216647
12849.0,122,2,1050.8899999999999,1,2,2,4,8,Risk Altında,0.4731917
12851.0,246,1,135.18,1,1,1,1,3,Kayıp Müşteriler,0.7251141
12852.0,296,1,311.55,1,1,1,2,4,Kayıp Müşteriler,0.5986667
12853.0,136,6,1957.1000000000001,1,2,5,4,11,Sadık Müşteriler,0.15280336
12854.0,7,3,1324.5,0,5,3,4,12,Sadık Müşteriler,0.2801914
12855.0,667,1,38.1,1,1,1,1,3,Kayıp Müşteriler,0.7528428
12856.0,20,6,2179.93,0,4,5,5,14,Şampiyonlar,0.18339881
12857.0,70,2,1106.4,0,3,2,4,9,Risk Altında,0.45672134
12863.0,54,1,521.2,0,3,1,3,7,Risk Altında,0.59524345
12864.0,140,1,147.12,1,2,1,1,4,Kayıp Müşteriler,0.7251141
12865.0,28,2,1568.23,0,4,2,4,10,Sadık Müşteriler,0.5094686
12866.0,342,1,559.12,1,1,1,3,5,Kayıp Müşteriler,0.672783
12867.0,28,7,4036.82,0,4,5,5,14,Şampiyonlar,0.16883576
12868.0,10,6,1607.0600000000002,0,5,5,4,14,Şampiyonlar,0.1462858
12871.0,86,2,380.64,0,3,2,2,7,Risk Altında,0.42805818
12872.0,328,2,599.97,1,1,2,3,6,Kayıp Müşteriler,0.54625565
12873.0,311,1,374.0,1,1,1,2,4,Kayıp Müşteriler,0.6269991
12875.0,145,2,343.2300000000001,1,2,2,2,6,Kayıp Müşteriler,0.47791272
12876.0,59,2,2218.02,0,3,2,5,10,Sadık Müşteriler,0.50339156
12877.0,26,12,1535.77,0,4,5,4,13,Şampiyonlar,0.05289196
12878.0,238,2,854.99,1,1,2,3,6,Kayıp Müşteriler,0.5039385
12879.0,46,3,573.22,0,3,3,3,9,Risk Altında,0.33930504
12881.0,99,1,298.0,1,2,1,2,5,Kayıp Müşteriler,0.5986667
12882.0,11,2,1463.04,0,5,2,4,11,Sadık Müşteriler,0.48691157
12883.0,26,4,703.47,0,4,4,3,11,Sadık Müşteriler,0.30030477
12884.0,2,1,309.05,0,5,1,2,8,Risk Altında,0.5986667
12885.0,125,3,1175.22,1,2,3,4,9,Risk Altında,0.2801914
12886.0,250,2,1378.4,1,1,2,4,7,Risk Altında,0.4292414
12888.0,97,2,354.12,1,2,2,2,6,Kayıp Müşteriler,0.50449497
12890.0,25,1,380.46999999999997,0,4,1,2,7,Risk Altında,0.5712568
12891.0,158,3,331.0,1,2,3,2,7,Risk Altında,0.3789479
12893.0,91,1,188.14,1,2,1,1,4,Kayıp Müşteriler,0.6428843
12895.0,44,2,372.8,0,4,2,2,8,Risk Altında,0.42203972
12897.0,39,2,216.5,0,4,2,1,7,Risk Altında,0.4080375
12901.0,12,28,17654.54,0,5,5,5,15,Şampiyonlar,0.0043753143
12902.0,266,1,138.68,1,1,1,1,3,Kayıp Müşteriler,0.7251141
12904.0,20,2,509.58,0,4,2,3,9,Risk Altında,0.44258028
12906.0,13,5,2919.81,0,5,4,5,14,Şampiyonlar,0.10088412
12908.0,178,2,750.0,1,2,2,3,7,Risk Altında,0.5601077
12909.0,41,5,2178.67,0,4,4,5,13,Şampiyonlar,0.26484314
12910.0,7,8,3075.04,0,5,5,5,15,Şampiyonlar,0.08321368
12912.0,16,5,1662.3,0,5,4,4,13,Şampiyonlar,0.17664528
12913.0,17,5,2483.63,0,5,4,5,14,Şampiyonlar,0.13036369
12915.0,150,2,363.65,1,2,2,2,6,Kayıp Müşteriler,0.45820418
12916.0,140,4,3006.15,1,2,4,5,11,Sadık Müşteriler,0.27105403
12917.0,278,1,594.0,1,1,1,3,5,Kayıp Müşteriler,0.672783
12919.0,3,6,1335.19,0,5,5,4,14,Şampiyonlar,0.14198057
12920.0,19,1,164.23,0,5,1,1,7,Risk Altında,0.686407
12921.0,11,37,16587.09,0,5,5,5,15,Şampiyonlar,0.009788086
12922.0,338,1,405.38,1,1,1,2,4,Kayıp Müşteriler,0.5505779
12923.0,184,1,176.97,1,2,1,1,4,Kayıp Müşteriler,0.820928
12924.0,2,4,933.7,0,5,4,3,12,Sadık Müşteriler,0.1555337
12925.0,76,2,694.05,0,3,2,3,8,Risk Altında,0.528717
12928.0,7,5,2062.7000000000003,0,5,4,5,14,Şampiyonlar,0.16514164
12929.0,343,1,117.85,1,1,1,1,3,Kayıp Müşteriler,0.6656767
12930.0,80,2,415.8,0,3,2,2,7,Risk Altında,0.39331123
12931.0,23,15,42055.96,0,4,5,5,14,Şampiyonlar,0.002582154
12933.0,26,3,607.53,0,4,3,3,10,Sadık Müşteriler,0.31054297
12935.0,28,7,2160.7,0,4,5,5,14,Şampiyonlar,0.08773705
12936.0,18,4,1063.9,0,5,4,4,13,Şampiyonlar,0.24992085
12937.0,17,4,1504.27,0,5,4,4,13,Şampiyonlar,0.20165648
12938.0,27,1,114.14,0,4,1,1,6,Kayıp Müşteriler,0.6656767
12939.0,38,8,11581.8,0,4,5,5,14,Şampiyonlar,0.14009853
12940.0,56,2,913.54,0,3,2,3,8,Risk Altında,0.36354053
12942.0,133,3,683.9,1,2,3,3,8,Risk Altında,0.34552956
12944.0,244,2,604.51,1,1,2,3,6,Kayıp Müşteriler,0.54625565
12945.0,290,1,462.95,1,1,1,2,4,Kayıp Müşteriler,0.60343397
12947.0,66,6,1603.99,0,3,5,4,12,Sadık Müşteriler,0.1462858
12948.0,18,7,2064.95,0,5,5,5,15,Şampiyonlar,0.05904991
12949.0,91,8,4167.22,1,2,5,5,12,Sadık Müşteriler,0.28537828
12950.0,26,3,1843.0,0,4,3,4,11,Sadık Müşteriler,0.22916102
12951.0,175,6,1064.07,1,2,5,4,11,Sadık Müşteriler,0.22392575
12952.0,45,4,1387.79,0,3,4,4,11,Sadık Müşteriler,0.19156699
12953.0,11,1,329.85,0,5,1,2,8,Risk Altında,0.60375476
12955.0,18,11,4757.16,0,5,5,5,15,Şampiyonlar,0.043109413
12956.0,192,1,108.07,1,1,1,1,3,Kayıp Müşteriler,0.58757883
12957.0,11,8,4017.54,0,5,5,5,15,Şampiyonlar,0.23187216
12962.0,115,2,266.39,1,2,2,2,6,Kayıp Müşteriler,0.43755794
12963.0,12,8,1856.63,0,5,5,4,14,Şampiyonlar,0.05607645
12965.0,32,1,771.91,0,4,1,3,8,Risk Altında,0.4497769
12966.0,11,1,160.18,0,5,1,1,7,Risk Altında,0.686407
12967.0,359,2,1660.9,1,1,2,4,7,Risk Altında,0.54044056
12968.0,114,1,135.95,1,2,1,1,4,Kayıp Müşteriler,0.7251141
12970.0,302,4,452.24,1,1,4,2,7,Risk Altında,0.43464538
12971.0,10,86,11189.91,0,5,5,5,15,Şampiyonlar,0.009788086
12974.0,199,1,144.8,1,1,1,1,3,Kayıp Müşteriler,0.7251141
12976.0,6,1,738.6,0,5,1,3,9,Risk Altında,0.44411808
12977.0,187,1,39.239999999999995,1,2,1,1,4,Kayıp Müşteriler,0.7528428
12980.0,10,9,7374.900000000001,0,5,5,5,15,Şampiyonlar,0.06316554
12981.0,61,2,372.21999999999997,0,3,2,2,7,Risk Altında,0.42203972
12982.0,37,1,390.54,0,4,1,2,7,Risk Altında,0.5712568
12984.0,20,1,97.5,0,4,1,1,6,Kayıp Müşteriler,0.53772193
12985.0,30,2,1239.38,0,4,2,4,10,Sadık Müşteriler,0.44686937
12987.0,75,2,558.7,0,3,2,3,8,Risk Altında,0.54625565
12988.0,294,1,535.32,1,1,1,3,5,Kayıp Müşteriler,0.60360175
12989.0,2,15,6924.110000000001,0,5,5,5,15,Şampiyonlar,0.004764771
12990.0,122,3,409.5,1,2,3,2,7,Risk Altında,0.47487313
12991.0,25,2,503.76,0,4,2,3,9,Risk Altında,0.44258028
12993.0,25,4,414.76,0,4,4,2,10,Sadık Müşteriler,0.44688463
12994.0,33,3,974.4200000000001,0,4,3,4,11,Sadık Müşteriler,0.20670553
12995.0,87,1,211.32,0,3,1,1,5,Kayıp Müşteriler,0.71534693
12997.0,2,4,1226.89,0,5,4,4,13,Şampiyonlar,0.19156699
12999.0,129,3,455.88,1,2,3,2,7,Risk Altında,0.46250823
13000.0,108,3,534.85,1,2,3,3,8,Risk Altında,0.46595746
13001.0,24,13,9818.82,0,4,5,5,14,Şampiyonlar,0.01583225
13002.0,320,1,120.94999999999999,1,1,1,1,3,Kayıp Müşteriler,0.7151902
13003.0,34,3,149.05,0,4,3,1,8,Risk Altında,0.36747953
13004.0,13,18,5655.91,0,5,5,5,15,Şampiyonlar,0.00400632
13005.0,160,2,513.7,1,2,2,3,7,Risk Altında,0.44258028
13006.0,58,1,81.57,0,3,1,1,5,Kayıp Müşteriler,0.78629607
13008.0,325,1,229.46999999999997,1,1,1,1,3,Kayıp Müşteriler,0.60765815
13011.0,666,1,50.550000000000004,1,1,1,1,3,Kayıp Müşteriler,0.79818726
13012.0,11,8,1661.8400000000001,0,5,5,4,14,Şampiyonlar,0.07389559
13013.0,23,13,4810.9400000000005,0,4,5,5,14,Şampiyonlar,0.0492449
13014.0,12,10,3466.2799999999997,0,5,5,5,15,Şampiyonlar,0.050737
13015.0,55,5,3346.28,0,3,4,5,12,Sadık Müşteriler,0.13687927
13016.0,75,3,789.89,0,3,3,3,9,Risk Altında,0.29687616
13017.0,302,1,204.0,1,1,1,1,3,Kayıp Müşteriler,0.71534693
13018.0,18,28,7277.7,0,5,5,5,15,Şampiyonlar,0.008410026
13021.0,27,9,2616.38,0,4,5,5,14,Şampiyonlar,0.043270145
13023.0,184,2,689.9,1,2,2,3,7,Risk Altında,0.528717
13026.0,99,5,975.36,1,2,4,4,10,Sadık Müşteriler,0.1999606
13027.0,115,6,6912.0,1,2,5,5,12,Sadık Müşteriler,0.43621072
13028.0,24,2,661.3199999999999,0,4,2,3,9,Risk Altında,0.37408268
13029.0,91,3,1247.5,1,2,3,4,9,Risk Altında,0.2801914
13030.0,13,2,799.48,0,5,2,3,10,Sadık Müşteriler,0.46941525
13032.0,54,2,1010.18,0,3,2,4,9,Risk Altında,0.33114818
13033.0,359,1,190.55,1,1,1,1,3,Kayıp Müşteriler,0.6428843
13034.0,56,2,642.77,0,3,2,3,8,Risk Altında,0.4387088
13035.0,75,2,921.88,0,3,2,3,8,Risk Altında,0.36354053
13037.0,140,3,881.07,1,2,3,3,8,Risk Altında,0.23842853
13038.0,82,3,908.46,0,3,3,3,9,Risk Altında,0.21501656
13040.0,183,2,676.99,1,2,2,3,7,Risk Altında,0.5148439
13043.0,38,1,516.42,0,4,1,3,8,Risk Altında,0.58246386
13044.0,293,1,560.47,1,1,1,3,5,Kayıp Müşteriler,0.672783
13045.0,336,1,305.28000000000003,1,1,1,2,4,Kayıp Müşteriler,0.5986667
13046.0,91,2,629.31,1,2,2,3,7,Risk Altında,0.45389295
13047.0,58,10,3237.54,0,3,5,5,13,Şampiyonlar,0.048414767
13048.0,16,4,1835.91,0,5,4,4,13,Şampiyonlar,0.1532413
13049.0,184,2,656.6800000000001,1,2,2,3,7,Risk Altında,0.37408268
13050.0,16,17,5836.86,0,5,5,5,15,Şampiyonlar,0.00400632
13052.0,36,1,348.15000000000003,0,4,1,2,7,Risk Altında,0.6107225
13055.0,67,3,1214.41,0,3,3,4,10,Sadık Müşteriler,0.2801914
13058.0,1,3,271.40000000000003,0,5,3,2,10,Sadık Müşteriler,0.26328683
13059.0,251,1,183.4,1,1,1,1,3,Kayıp Müşteriler,0.6428843
13060.0,255,1,307.53,1,1,1,2,4,Kayıp Müşteriler,0.5986667
13061.0,74,1,248.61,0,3,1,1,5,Kayıp Müşteriler,0.56652737
13062.0,339,1,346.98,1,1,1,2,4,Kayıp Müşteriler,0.6107225
13064.0,2,4,1119.49,0,5,4,4,13,Şampiyonlar,0.20874034
13065.0,698,1,205.86,1,1,1,1,3,Kayıp Müşteriler,0.71534693
13066.0,26,2,470.8,0,4,2,2,8,Risk Altında,0.43933457
13067.0,84,1,115.46000000000001,0,3,1,1,5,Kayıp Müşteriler,0.6656767
13068.0,12,2,344.0,0,5,2,2,9,Risk Altında,0.47791272
13069.0,3,24,4436.12,0,5,5,5,15,Şampiyonlar,0.017457234
13070.0,194,1,228.8,1,1,1,1,3,Kayıp Müşteriler,0.60765815
13072.0,268,1,177.15,1,1,1,1,3,Kayıp Müşteriler,0.820928
13075.0,306,1,919.61,1,1,1,3,5,Kayıp Müşteriler,0.4741383
13077.0,120,4,729.27,1,2,4,3,9,Risk Altında,0.35103384
13078.0,1,26,12627.94,0,5,5,5,15,Şampiyonlar,0.0043753143
13079.0,23,5,220.10000000000002,0,4,4,1,9,Risk Altında,0.21776368
13080.0,181,1,58.08,1,2,1,1,4,Kayıp Müşteriler,0.79818726
13081.0,13,11,28337.38,0,5,5,5,15,Şampiyonlar,0.007624139
13082.0,178,9,3613.63,1,2,5,5,12,Sadık Müşteriler,0.15019071
13083.0,77,2,303.75,0,3,2,2,7,Risk Altında,0.4276114
13085.0,218,2,416.08000000000004,1,1,2,2,5,Kayıp Müşteriler,0.39331123
13089.0,7,97,58825.83,0,5,5,5,15,Şampiyonlar,0.009788086
13090.0,21,14,8910.82,0,4,5,5,14,Şampiyonlar,0.00428086
13091.0,30,1,345.82,0,4,1,2,7,Risk Altında,0.6107225
13092.0,6,5,477.83,0,5,4,2,11,Sadık Müşteriler,0.32858133
13093.0,99,8,7832.47,1,2,5,5,12,Sadık Müşteriler,0.44598296
13094.0,23,12,1927.3200000000002,0,4,5,4,13,Şampiyonlar,0.058570858
13095.0,72,1,74.39999999999999,0,3,1,1,5,Kayıp Müşteriler,0.7361326
13097.0,79,10,6010.42,0,3,5,5,13,Şampiyonlar,0.012919318
13098.0,11,28,28882.44,0,5,5,5,15,Şampiyonlar,0.0043753143
13099.0,335,1,207.35999999999999,1,1,1,1,3,Kayıp Müşteriler,0.71534693
13101.0,236,1,101.19,1,1,1,1,3,Kayıp Müşteriler,0.6333863
13102.0,25,24,6424.09,0,4,5,5,14,Şampiyonlar,0.006781759
13103.0,41,1,243.94,0,4,1,1,6,Kayıp Müşteriler,0.56652737
13104.0,48,6,1098.48,0,3,5,4,12,Sadık Müşteriler,0.19631293
13106.0,135,1,76.5,1,2,1,1,4,Kayıp Müşteriler,0.85012656
13107.0,46,4,1531.6200000000001,0,3,4,4,11,Sadık Müşteriler,0.14797084
13108.0,667,1,350.06,1,1,1,2,4,Kayıp Müşteriler,0.5881166
13109.0,31,2,786.54,0,4,2,3,9,Risk Altında,0.46941525
13110.0,55,7,1488.67,0,3,5,4,12,Sadık Müşteriler,0.07019165
13113.0,6,24,12245.960000000001,0,5,5,5,15,Şampiyonlar,0.0043753143
13115.0,1,4,2294.78,0,5,4,5,14,Şampiyonlar,0.3259384
13116.0,140,1,501.14,1,2,1,3,6,Kayıp Müşteriler,0.58246386
13117.0,23,8,984.91,0,4,5,4,13,Şampiyonlar,0.26867628
13118.0,21,5,1197.81,0,4,4,4,12,Sadık Müşteriler,0.1603034
13120.0,240,1,30.599999999999998,1,1,1,1,3,Kayıp Müşteriler,0.6759328
13121.0,271,1,283.73,1,1,1,2,4,Kayıp Müşteriler,0.5986667
13122.0,185,2,922.39,1,2,2,3,7,Risk Altında,0.36354053
13124.0,32,3,3866.33,0,4,3,5,12,Sadık Müşteriler,0.30564564
13126.0,46,8,2099.64,0,3,5,5,13,Şampiyonlar,0.081818976
13127.0,79,1,259.17,0,3,1,2,6,Kayıp Müşteriler,0.56652737
13130.0,185,1,64.0,1,2,1,1,4,Kayıp Müşteriler,0.8342603
13131.0,25,3,1073.3,0,4,3,4,11,Sadık Müşteriler,0.27501544
13132.0,263,1,77.3,1,1,1,1,3,Kayıp Müşteriler,0.85012656
13133.0,38,2,109.8,0,4,2,1,7,Risk Altında,0.48067614
13134.0,87,4,1793.58,0,3,4,4,11,Sadık Müşteriler,0.2047112
13135.0,198,1,3096.0,1,1,1,5,7,Risk Altında,0.79652065
13136.0,36,5,2607.61,0,4,4,5,13,Şampiyonlar,0.122763924
13137.0,12,8,3650.41,0,5,5,5,15,Şampiyonlar,0.22741236
13138.0,24,6,962.39,0,4,5,4,13,Şampiyonlar,0.22765365
13139.0,18,7,5064.94,0,5,5,5,15,Şampiyonlar,0.16491853
13140.0,110,3,423.72,1,2,3,2,7,Risk Altında,0.4641166
13141.0,86,5,2388.75,0,3,4,5,12,Sadık Müşteriler,0.09779301
13142.0,21,1,307.09,0,4,1,2,7,Risk Altında,0.5986667
13144.0,40,1,110.95,0,4,1,1,6,Kayıp Müşteriler,0.6971557
13145.0,41,4,618.52,0,4,4,3,11,Sadık Müşteriler,0.2539722
13146.0,28,1,228.91,0,4,1,1,6,Kayıp Müşteriler,0.60765815
13147.0,12,4,712.8000000000001,0,5,4,3,12,Sadık Müşteriler,0.35103384
13148.0,61,12,3707.12,0,3,5,5,13,Şampiyonlar,0.06509688
13149.0,16,4,1676.06,0,5,4,4,13,Şampiyonlar,0.2047112
13151.0,297,1,1257.8700000000001,1,1,1,4,6,Kayıp Müşteriler,0.48995262
13153.0,243,1,486.22,1,1,1,2,4,Kayıp Müşteriler,0.58246386
13155.0,81,4,971.76,0,3,4,4,11,Sadık Müşteriler,0.1555337
13157.0,7,4,1741.22,0,5,4,4,13,Şampiyonlar,0.2047112
13158.0,3,4,1201.06,0,5,4,4,13,Şampiyonlar,0.19156699
13159.0,52,4,1437.85,0,3,4,4,11,Sadık Müşteriler,0.20165648
13160.0,24,1,91.8,0,4,1,1,6,Kayıp Müşteriler,0.78629607
13161.0,315,1,112.75,1,1,1,1,3,Kayıp Müşteriler,0.6971557
13162.0,94,4,1688.29,1,2,4,4,10,Sadık Müşteriler,0.2047112
13165.0,48,2,1021.48,0,3,2,4,9,Risk Altında,0.44413006
13166.0,342,1,417.2,1,1,1,2,4,Kayıp Müşteriler,0.5505779
13167.0,20,4,791.33,0,4,4,3,11,Sadık Müşteriler,0.20721118
13168.0,201,4,1319.19,1,1,4,4,9,Risk Altında,0.19156699
13169.0,154,2,712.88,1,2,2,3,7,Risk Altında,0.5690167
13170.0,28,1,116.00999999999999,0,4,1,1,6,Kayıp Müşteriler,0.6656767
13171.0,23,3,468.41,0,4,3,2,9,Risk Altında,0.4409895
13173.0,213,2,353.65,1,1,2,2,5,Kayıp Müşteriler,0.50449497
13174.0,18,3,2817.03,0,5,3,5,13,Şampiyonlar,0.2320177
13176.0,48,1,492.84,0,3,1,3,7,Risk Altında,0.58246386
13177.0,184,1,282.45,1,2,1,2,5,Kayıp Müşteriler,0.5986667
13178.0,28,11,5725.47,0,4,5,5,14,Şampiyonlar,0.012197252
13182.0,47,1,121.18,0,3,1,1,5,Kayıp Müşteriler,0.7151902
13183.0,88,9,3957.78,0,3,5,5,13,Şampiyonlar,0.10036427
13184.0,16,10,1701.29,0,5,5,4,14,Şampiyonlar,0.030456476
13185.0,269,1,71.4,1,1,1,1,3,Kayıp Müşteriler,0.7361326
13186.0,41,3,1575.89,0,4,3,4,11,Sadık Müşteriler,0.26810896
13187.0,192,1,236.02,1,1,1,1,3,Kayıp Müşteriler,0.5976411
13188.0,13,1,114.60000000000001,0,5,1,1,7,Risk Altında,0.6656767
13189.0,20,2,260.68,0,4,2,2,8,Risk Altında,0.43755794
13192.0,207,2,911.94,1,1,2,3,6,Kayıp Müşteriler,0.36354053
13193.0,92,1,117.88,1,2,1,1,4,Kayıp Müşteriler,0.6656767
13194.0,137,1,60.7,1,2,1,1,4,Kayıp Müşteriler,0.8342603
13196.0,13,4,1797.78,0,5,4,4,13,Şampiyonlar,0.1532413
13198.0,12,6,3401.2400000000002,0,5,5,5,15,Şampiyonlar,0.12052758
13199.0,12,38,9817.12,0,5,5,5,15,Şampiyonlar,0.01615054
13200.0,21,4,870.09,0,4,4,3,11,Sadık Müşteriler,0.17696711
13203.0,11,4,869.46,0,5,4,3,12,Sadık Müşteriler,0.17696711
13207.0,4,2,250.26000000000002,0,5,2,2,9,Risk Altında,0.42923525
13208.0,1,6,1223.9,0,5,5,4,14,Şampiyonlar,0.14198057
13209.0,91,8,5891.61,1,2,5,5,12,Sadık Müşteriler,0.24274911
13210.0,155,1,353.48,1,2,1,2,5,Kayıp Müşteriler,0.5881166
13211.0,12,3,1197.42,0,5,3,4,12,Sadık Müşteriler,0.2801914
13212.0,21,3,788.08,0,4,3,3,10,Sadık Müşteriler,0.29687616
13213.0,58,5,1520.58,0,3,4,4,11,Sadık Müşteriler,0.13815312
13216.0,269,1,333.74,1,1,1,2,4,Kayıp Müşteriler,0.60375476
13217.0,94,3,533.98,1,2,3,3,8,Risk Altında,0.46595746
13218.0,247,1,62.63999999999999,1,1,1,1,3,Kayıp Müşteriler,0.8342603
13220.0,80,4,819.2900000000001,0,3,4,3,10,Sadık Müşteriler,0.25820956
13221.0,242,2,847.41,1,1,2,3,6,Kayıp Müşteriler,0.48821718
13223.0,202,2,163.20000000000002,1,1,2,1,4,Kayıp Müşteriler,0.5871207
13224.0,34,2,2155.95,0,4,2,5,11,Sadık Müşteriler,0.55028695
13225.0,62,7,6463.84,0,3,5,5,13,Şampiyonlar,0.10432261
13226.0,38,1,108.21000000000001,0,4,1,1,6,Kayıp Müşteriler,0.58757883
13227.0,203,1,257.7,1,1,1,2,4,Kayıp Müşteriler,0.56652737
13228.0,83,1,358.0,0,3,1,2,6,Kayıp Müşteriler,0.64600474
13229.0,227,1,160.95,1,1,1,1,3,Kayıp Müşteriler,0.686407
13230.0,60,14,2806.97,0,3,5,5,13,Şampiyonlar,0.018274542
13232.0,5,7,1357.6,0,5,5,4,14,Şampiyonlar,0.060041435
13233.0,76,2,605.12,0,3,2,3,8,Risk Altında,0.54625565
13235.0,36,1,1031.07,0,4,1,4,9,Risk Altında,0.4993742
13236.0,26,2,744.85,0,4,2,3,9,Risk Altında,0.5217257
13238.0,19,4,700.73,0,5,4,3,12,Sadık Müşteriler,0.30030477
13239.0,263,1,329.56,1,1,1,2,4,Kayıp Müşteriler,0.60375476
13240.0,175,4,663.65,1,2,4,3,9,Risk Altında,0.28875297
13242.0,67,3,270.40000000000003,0,3,3,2,8,Risk Altında,0.26328683
13243.0,205,1,600.07,1,1,1,3,5,Kayıp Müşteriler,0.672783
13244.0,124,1,121.74000000000001,1,2,1,1,4,Kayıp Müşteriler,0.7151902
13245.0,52,1,430.5,0,3,1,2,6,Kayıp Müşteriler,0.5976745
13246.0,20,6,1987.3,0,4,5,4,13,Şampiyonlar,0.15280336
13247.0,19,4,501.12,0,5,4,3,12,Sadık Müşteriler,0.4166224
13248.0,156,2,465.68,1,2,2,2,6,Kayıp Müşteriler,0.43933457
13249.0,124,3,711.41,1,2,3,3,8,Risk Altında,0.39644477
13253.0,187,2,1030.4,1,2,2,4,8,Risk Altında,0.41292992
13255.0,11,2,399.51,0,5,2,2,9,Risk Altında,0.39331123
13258.0,13,3,698.58,0,5,3,3,11,Sadık Müşteriler,0.3582088
13259.0,92,1,292.32,1,2,1,2,5,Kayıp Müşteriler,0.5986667
13260.0,92,1,557.62,1,2,1,3,6,Kayıp Müşteriler,0.57276225
13261.0,270,2,944.1,1,1,2,4,7,Risk Altında,0.36354053
13262.0,265,1,200.29,1,1,1,1,3,Kayıp Müşteriler,0.67316085
13263.0,6,35,7454.07,0,5,5,5,15,Şampiyonlar,0.01872035
13265.0,2,5,2107.66,0,5,4,5,14,Şampiyonlar,0.16514164
13266.0,13,12,3834.2599999999998,0,5,5,5,15,Şampiyonlar,0.10163269
13267.0,10,19,4521.49,0,5,5,5,15,Şampiyonlar,0.012430837
13268.0,7,11,3214.69,0,5,5,5,15,Şampiyonlar,0.048414767
13269.0,2,15,5346.2300000000005,0,5,5,5,15,Şampiyonlar,0.028053008
13270.0,486,1,590.0,1,1,1,3,5,Kayıp Müşteriler,0.672783
13271.0,303,1,217.38,1,1,1,1,3,Kayıp Müşteriler,0.6181204
13272.0,32,2,276.56,0,4,2,2,8,Risk Altında,0.43755794
13273.0,115,1,138.98,1,2,1,1,4,Kayıp Müşteriler,0.7251141
