Customer ID,Recency,Frequency,Monetary,Churn,R_Score,F_Score,M_Score,RFM_Score,Segment
12871.0,86,2,380.64,0,3,2,2,7,Risk Altında
12872.0,328,2,599.97,1,1,2,3,6,Kayıp Müşteriler
12873.0,311,1,374.0,1,1,1,2,4,Kayıp Müşteriler
12875.0,145,2,343.2300000000001,1,2,2,2,6,Kayıp Müşteriler
12876.0,59,2,2218.02,0,3,2,5,10,Sadık Müşteriler
12877.0,26,12,1535.77,0,4,5,4,13,Şampiyonlar
12878.0,238,2,854.99,1,1,2,3,6,Kayıp Müşteriler
12879.0,46,3,573.22,0,3,3,3,9,Risk Altında
12881.0,99,1,298.0,1,2,1,2,5,Kayıp Müşteriler
12882.0,11,2,1463.04,0,5,2,4,11,Sadık Müşteriler
12883.0,26,4,703.47,0,4,4,3,11,Sadık Müşteriler
12884.0,2,1,309.05,0,5,1,2,8,Risk Altında
12885.0,125,3,1175.22,1,2,3,4,9,Risk Altında
12886.0,250,2,1378.4,1,1,2,4,7,Risk Altında
12888.0,97,2,354.12,1,2,2,2,6,Kayıp Müşteriler
12890.0,25,1,380.46999999999997,0,4,1,2,7,Risk Altında
12891.0,158,3,331.0,1,2,3,2,7,Risk Altında
12893.0,91,1,188.14,1,2,1,1,4,Kayıp Müşteriler
12895.0,44,2,372.8,0,4,2,2,8,Risk Altında
12897.0,39,2,216.5,0,4,2,1,7,Risk Altında
12901.0,12,28,17654.54,0,5,5,5,15,Şampiyonlar
12902.0,266,1,138.68,1,1,1,1,3,Kayıp Müşteriler
12904.0,20,2,509.58,0,4,2,3,9,Risk Altında
12906.0,13,5,2919.81,0,5,4,5,14,Şampiyonlar
12908.0,178,2,750.0,1,2,2,3,7,Risk Altında
12909.0,41,5,2178.67,0,4,4,5,13,Şampiyonlar
12910.0,7,8,3075.04,0,5,5,5,15,Şampiyonlar
12912.0,16,5,1662.3,0,5,4,4,13,Şampiyonlar
12913.0,17,5,2483.63,0,5,4,5,14,Şampiyonlar
12915.0,150,2,363.65,1,2,2,2,6,Kayıp Müşteriler
12916.0,140,4,3006.15,1,2,4,5,11,Sadık Müşteriler
12917.0,278,1,594.0,1,1,1,3,5,Kayıp Müşteriler
12919.0,3,6,1335.19,0,5,5,4,14,Şampiyonlar
12920.0,19,1,164.23,0,5,1,1,7,Risk Altında
12921.0,11,37,16587.09,0,5,5,5,15,Şampiyonlar
12922.0,338,1,405.38,1,1,1,2,4,Kayıp Müşteriler
12923.0,184,1,176.97,1,2,1,1,4,Kayıp Müşteriler
12924.0,2,4,933.7,0,5,4,3,12,Sadık Müşteriler
12925.0,76,2,694.05,0,3,2,3,8,Risk Altında
12928.0,7,5,2062.7000000000003,0,5,4,5,14,Şampiyonlar
12929.0,343,1,117.85,1,1,1,1,3,Kayıp Müşteriler
12930.0,80,2,415.8,0,3,2,2,7,Risk Altında
12931.0,23,15,42055.96,0,4,5,5,14,Şampiyonlar
12933.0,26,3,607.53,0,4,3,3,10,Sadık Müşteriler
12935.0,28,7,2160.7,0,4,5,5,14,Şampiyonlar
12936.0,18,4,1063.9,0,5,4,4,13,Şampiyonlar
12937.0,17,4,1504.27,0,5,4,4,13,Şampiyonlar
12938.0,27,1,114.14,0,4,1,1,6,Kayıp Müşteriler
12939.0,38,8,11581.8,0,4,5,5,14,Şampiyonlar
12940.0,56,2,913.54,0,3,2,3,8,Risk Altında
12942.0,133,3,683.9,1,2,3,3,8,Risk Altında
12944.0,244,2,604.51,1,1,2,3,6,Kayıp Müşteriler
12945.0,290,1,462.95,1,1,1,2,4,Kayıp Müşteriler
12947.0,66,6,1603.99,0,3,5,4,12,Sadık Müşteriler
12948.0,18,7,2064.95,0,5,5,5,15,Şampiyonlar
12949.0,91,8,4167.22,1,2,5,5,12,Sadık Müşteriler
12950.0,26,3,1843.0,0,4,3,4,11,Sadık Müşteriler
12951.0,175,6,1064.07,1,2,5,4,11,Sadık Müşteriler
12952.0,45,4,1387.79,0,3,4,4,11,Sadık Müşteriler
12953.0,11,1,329.85,0,5,1,2,8,Risk Altında
12955.0,18,11,4757.16,0,5,5,5,15,Şampiyonlar
12956.0,192,1,108.07,1,1,1,1,3,Kayıp Müşteriler
12957.0,11,8,4017.54,0,5,5,5,15,Şampiyonlar
12962.0,115,2,266.39,1,2,2,2,6,Kayıp Müşteriler
12963.0,12,8,1856.63,0,5,5,4,14,Şampiyonlar
12965.0,32,1,771.91,0,4,1,3,8,Risk Altında
12966.0,11,1,160.18,0,5,1,1,7,Risk Altında
12967.0,359,2,1660.9,1,1,2,4,7,Risk Altında
12968.0,114,1,135.95,1,2,1,1,4,Kayıp Müşteriler
12970.0,302,4,452.24,1,1,4,2,7,Risk Altında
12971.0,10,86,11189.91,0,5,5,5,15,Şampiyonlar
12974.0,199,1,144.8,1,1,1,1,3,Kayıp Müşteriler
12976.0,6,1,738.6,0,5,1,3,9,Risk Altında
12977.0,187,1,39.239999999999995,1,2,1,1,4,Kayıp Müşteriler
12980.0,10,9,7374.900000000001,0,5,5,5,15,Şampiyonlar
12981.0,61,2,372.21999999999997,0,3,2,2,7,Risk Altında
12982.0,37,1,390.54,0,4,1,2,7,Risk Altında
12984.0,20,1,97.5,0,4,1,1,6,Kayıp Müşteriler
12985.0,30,2,1239.38,0,4,2,4,10,Sadık Müşteriler
12987.0,75,2,558.7,0,3,2,3,8,Risk Altında
12988.0,294,1,535.32,1,1,1,3,5,Kayıp Müşteriler
12989.0,2,15,6924.110000000001,0,5,5,5,15,Şampiyonlar
12990.0,122,3,409.5,1,2,3,2,7,Risk Altında
12991.0,25,2,503.76,0,4,2,3,9,Risk Altında
12993.0,25,4,414.76,0,4,4,2,10,Sadık Müşteriler
12994.0,33,3,974.4200000000001,0,4,3,4,11,Sadık Müşteriler
12995.0,87,1,211.32,0,3,1,1,5,Kayıp Müşteriler
12997.0,2,4,1226.89,0,5,4,4,13,Şampiyonlar
12999.0,129,3,455.88,1,2,3,2,7,Risk Altında
13000.0,108,3,534.85,1,2,3,3,8,Risk Altında
13001.0,24,13,9818.82,0,4,5,5,14,Şampiyonlar
13002.0,320,1,120.94999999999999,1,1,1,1,3,Kayıp Müşteriler
13003.0,34,3,149.05,0,4,3,1,8,Risk Altında
13004.0,13,18,5655.91,0,5,5,5,15,Şampiyonlar
13005.0,160,2,513.7,1,2,2,3,7,Risk Altında
13006.0,58,1,81.57,0,3,1,1,5,Kayıp Müşteriler
13008.0,325,1,229.46999999999997,1,1,1,1,3,Kayıp Müşteriler
13011.0,666,1,50.550000000000004,1,1,1,1,3,Kayıp Müşteriler
13012.0,11,8,1661.8400000000001,0,5,5,4,14,Şampiyonlar
13013.0,23,13,4810.9400000000005,0,4,5,5,14,Şampiyonlar
13014.0,12,10,3466.2799999999997,0,5,5,5,15,Şampiyonlar
13015.0,55,5,3346.28,0,3,4,5,12,Sadık Müşteriler
13016.0,75,3,789.89,0,3,3,3,9,Risk Altında
13017.0,302,1,204.0,1,1,1,1,3,Kayıp Müşteriler
13018.0,18,28,7277.7,0,5,5,5,15,Şampiyonlar
13021.0,27,9,2616.38,0,4,5,5,14,Şampiyonlar
13023.0,184,2,689.9,1,2,2,3,7,Risk Altında
13026.0,99,5,975.36,1,2,4,4,10,Sadık Müşteriler
13027.0,115,6,6912.0,1,2,5,5,12,Sadık Müşteriler
13028.0,24,2,661.3199999999999,0,4,2,3,9,Risk Altında
13029.0,91,3,1247.5,1,2,3,4,9,Risk Altında
13030.0,13,2,799.48,0,5,2,3,10,Sadık Müşteriler
13032.0,54,2,1010.18,0,3,2,4,9,Risk Altında
13033.0,359,1,190.55,1,1,1,1,3,Kayıp Müşteriler
13034.0,56,2,642.77,0,3,2,3,8,Risk Altında
13035.0,75,2,921.88,0,3,2,3,8,Risk Altında
13037.0,140,3,881.07,1,2,3,3,8,Risk Altında
13038.0,82,3,908.46,0,3,3,3,9,Risk Altında
13040.0,183,2,676.99,1,2,2,3,7,Risk Altında
13043.0,38,1,516.42,0,4,1,3,8,Risk Altında
13044.0,293,1,560.47,1,1,1,3,5,Kayıp Müşteriler
13045.0,336,1,305.28000000000003,1,1,1,2,4,Kayıp Müşteriler
13046.0,91,2,629.31,1,2,2,3,7,Risk Altında
13047.0,58,10,3237.54,0,3,5,5,13,Şampiyonlar
13048.0,16,4,1835.91,0,5,4,4,13,Şampiyonlar
13049.0,184,2,656.6800000000001,1,2,2,3,7,Risk Altında
13050.0,16,17,5836.86,0,5,5,5,15,Şampiyonlar
13052.0,36,1,348.15000000000003,0,4,1,2,7,Risk Altında
13055.0,67,3,1214.41,0,3,3,4,10,Sadık Müşteriler
13058.0,1,3,271.40000000000003,0,5,3,2,10,Sadık Müşteriler
13059.0,251,1,183.4,1,1,1,1,3,Kayıp Müşteriler
13060.0,255,1,307.53,1,1,1,2,4,Kayıp Müşteriler
13061.0,74,1,248.61,0,3,1,1,5,Kayıp Müşteriler
13062.0,339,1,346.98,1,1,1,2,4,Kayıp Müşteriler
13064.0,2,4,1119.49,0,5,4,4,13,Şampiyonlar
13065.0,698,1,205.86,1,1,1,1,3,Kayıp Müşteriler
13066.0,26,2,470.8,0,4,2,2,8,Risk Altında
13067.0,84,1,115.46000000000001,0,3,1,1,5,Kayıp Müşteriler
13068.0,12,2,344.0,0,5,2,2,9,Risk Altında
13069.0,3,24,4436.12,0,5,5,5,15,Şampiyonlar
13070.0,194,1,228.8,1,1,1,1,3,Kayıp Müşteriler
13072.0,268,1,177.15,1,1,1,1,3,Kayıp Müşteriler
13075.0,306,1,919.61,1,1,1,3,5,Kayıp Müşteriler
13077.0,120,4,729.27,1,2,4,3,9,Risk Altında
13078.0,1,26,12627.94,0,5,5,5,15,Şampiyonlar
13079.0,23,5,220.10000000000002,0,4,4,1,9,Risk Altında
13080.0,181,1,58.08,1,2,1,1,4,Kayıp Müşteriler
13081.0,13,11,28337.38,0,5,5,5,15,Şampiyonlar
13082.0,178,9,3613.63,1,2,5,5,12,Sadık Müşteriler
13083.0,77,2,303.75,0,3,2,2,7,Risk Altında
13085.0,218,2,416.08000000000004,1,1,2,2,5,Kayıp Müşteriler
13089.0,7,97,58825.83,0,5,5,5,15,Şampiyonlar
13090.0,21,14,8910.82,0,4,5,5,14,Şampiyonlar
13091.0,30,1,345.82,0,4,1,2,7,Risk Altında
13092.0,6,5,477.83,0,5,4,2,11,Sadık Müşteriler
13093.0,99,8,7832.47,1,2,5,5,12,Sadık Müşteriler
13094.0,23,12,1927.3200000000002,0,4,5,4,13,Şampiyonlar
13095.0,72,1,74.39999999999999,0,3,1,1,5,Kayıp Müşteriler
13097.0,79,10,6010.42,0,3,5,5,13,Şampiyonlar
13098.0,11,28,28882.44,0,5,5,5,15,Şampiyonlar
13099.0,335,1,207.35999999999999,1,1,1,1,3,Kayıp Müşteriler
13101.0,236,1,101.19,1,1,1,1,3,Kayıp Müşteriler
13102.0,25,24,6424.09,0,4,5,5,14,Şampiyonlar
13103.0,41,1,243.94,0,4,1,1,6,Kayıp Müşteriler
13104.0,48,6,1098.48,0,3,5,4,12,Sadık Müşteriler
13106.0,135,1,76.5,1,2,1,1,4,Kayıp Müşteriler
13107.0,46,4,1531.6200000000001,0,3,4,4,11,Sadık Müşteriler
13108.0,667,1,350.06,1,1,1,2,4,Kayıp Müşteriler
13109.0,31,2,786.54,0,4,2,3,9,Risk Altında
13110.0,55,7,1488.67,0,3,5,4,12,Sadık Müşteriler
13113.0,6,24,12245.960000000001,0,5,5,5,15,Şampiyonlar
13115.0,1,4,2294.78,0,5,4,5,14,Şampiyonlar
13116.0,140,1,501.14,1,2,1,3,6,Kayıp Müşteriler
13117.0,23,8,984.91,0,4,5,4,13,Şampiyonlar
13118.0,21,5,1197.81,0,4,4,4,12,Sadık Müşteriler
13120.0,240,1,30.599999999999998,1,1,1,1,3,Kayıp Müşteriler
13121.0,271,1,283.73,1,1,1,2,4,Kayıp Müşteriler
13122.0,185,2,922.39,1,2,2,3,7,Risk Altında
13124.0,32,3,3866.33,0,4,3,5,12,Sadık Müşteriler
13126.0,46,8,2099.64,0,3,5,5,13,Şampiyonlar
13127.0,79,1,259.17,0,3,1,2,6,Kayıp Müşteriler
13130.0,185,1,64.0,1,2,1,1,4,Kayıp Müşteriler
13131.0,25,3,1073.3,0,4,3,4,11,Sadık Müşteriler
13132.0,263,1,77.3,1,1,1,1,3,Kayıp Müşteriler
13133.0,38,2,109.8,0,4,2,1,7,Risk Altında
13134.0,87,4,1793.58,0,3,4,4,11,Sadık Müşteriler
13135.0,198,1,3096.0,1,1,1,5,7,Risk Altında
13136.0,36,5,2607.61,0,4,4,5,13,Şampiyonlar
13137.0,12,8,3650.41,0,5,5,5,15,Şampiyonlar
13138.0,24,6,962.39,0,4,5,4,13,Şampiyonlar
13139.0,18,7,5064.94,0,5,5,5,15,Şampiyonlar
13140.0,110,3,423.72,1,2,3,2,7,Risk Altında
13141.0,86,5,2388.75,0,3,4,5,12,Sadık Müşteriler
13142.0,21,1,307.09,0,4,1,2,7,Risk Altında
13144.0,40,1,110.95,0,4,1,1,6,Kayıp Müşteriler
13145.0,41,4,618.52,0,4,4,3,11,Sadık Müşteriler
13146.0,28,1,228.91,0,4,1,1,6,Kayıp Müşteriler
13147.0,12,4,712.8000000000001,0,5,4,3,12,Sadık Müşteriler
13148.0,61,12,3707.12,0,3,5,5,13,Şampiyonlar
13149.0,16,4,1676.06,0,5,4,4,13,Şampiyonlar
13151.0,297,1,1257.8700000000001,1,1,1,4,6,Kayıp Müşteriler
13153.0,243,1,486.22,1,1,1,2,4,Kayıp Müşteriler
13155.0,81,4,971.76,0,3,4,4,11,Sadık Müşteriler
13157.0,7,4,1741.22,0,5,4,4,13,Şampiyonlar
13158.0,3,4,1201.06,0,5,4,4,13,Şampiyonlar
13159.0,52,4,1437.85,0,3,4,4,11,Sadık Müşteriler
13160.0,24,1,91.8,0,4,1,1,6,Kayıp Müşteriler
13161.0,315,1,112.75,1,1,1,1,3,Kayıp Müşteriler
13162.0,94,4,1688.29,1,2,4,4,10,Sadık Müşteriler
13165.0,48,2,1021.48,0,3,2,4,9,Risk Altında
13166.0,342,1,417.2,1,1,1,2,4,Kayıp Müşteriler
13167.0,20,4,791.33,0,4,4,3,11,Sadık Müşteriler
13168.0,201,4,1319.19,1,1,4,4,9,Risk Altında
13169.0,154,2,712.88,1,2,2,3,7,Risk Altında
13170.0,28,1,116.00999999999999,0,4,1,1,6,Kayıp Müşteriler
13171.0,23,3,468.41,0,4,3,2,9,Risk Altında
13173.0,213,2,353.65,1,1,2,2,5,Kayıp Müşteriler
13174.0,18,3,2817.03,0,5,3,5,13,Şampiyonlar
13176.0,48,1,492.84,0,3,1,3,7,Risk Altında
13177.0,184,1,282.45,1,2,1,2,5,Kayıp Müşteriler
13178.0,28,11,5725.47,0,4,5,5,14,Şampiyonlar
13182.0,47,1,121.18,0,3,1,1,5,Kayıp Müşteriler
13183.0,88,9,3957.78,0,3,5,5,13,Şampiyonlar
13184.0,16,10,1701.29,0,5,5,4,14,Şampiyonlar
13185.0,269,1,71.4,1,1,1,1,3,Kayıp Müşteriler
13186.0,41,3,1575.89,0,4,3,4,11,Sadık Müşteriler
13187.0,192,1,236.02,1,1,1,1,3,Kayıp Müşteriler
13188.0,13,1,114.60000000000001,0,5,1,1,7,Risk Altında
13189.0,20,2,260.68,0,4,2,2,8,Risk Altında
13192.0,207,2,911.94,1,1,2,3,6,Kayıp Müşteriler
13193.0,92,1,117.88,1,2,1,1,4,Kayıp Müşteriler
13194.0,137,1,60.7,1,2,1,1,4,Kayıp Müşteriler
13196.0,13,4,1797.78,0,5,4,4,13,Şampiyonlar
13198.0,12,6,3401.2400000000002,0,5,5,5,15,Şampiyonlar
13199.0,12,38,9817.12,0,5,5,5,15,Şampiyonlar
13200.0,21,4,870.09,0,4,4,3,11,Sadık Müşteriler
13203.0,11,4,869.46,0,5,4,3,12,Sadık Müşteriler
13207.0,4,2,250.26000000000002,0,5,2,2,9,Risk Altında
13208.0,1,6,1223.9,0,5,5,4,14,Şampiyonlar
13209.0,91,8,5891.61,1,2,5,5,12,Sadık Müşteriler
13210.0,155,1,353.48,1,2,1,2,5,Kayıp Müşteriler
13211.0,12,3,1197.42,0,5,3,4,12,Sadık Müşteriler
13212.0,21,3,788.08,0,4,3,3,10,Sadık Müşteriler
13213.0,58,5,1520.58,0,3,4,4,11,Sadık Müşteriler
13216.0,269,1,333.74,1,1,1,2,4,Kayıp Müşteriler
13217.0,94,3,533.98,1,2,3,3,8,Risk Altında
13218.0,247,1,62.63999999999999,1,1,1,1,3,Kayıp Müşteriler
13220.0,80,4,819.2900000000001,0,3,4,3,10,Sadık Müşteriler
13221.0,242,2,847.41,1,1,2,3,6,Kayıp Müşteriler
13223.0,202,2,163.20000000000002,1,1,2,1,4,Kayıp Müşteriler
13224.0,34,2,2155.95,0,4,2,5,11,Sadık Müşteriler
13225.0,62,7,6463.84,0,3,5,5,13,Şampiyonlar
13226.0,38,1,108.21000000000001,0,4,1,1,6,Kayıp Müşteriler
13227.0,203,1,257.7,1,1,1,2,4,Kayıp Müşteriler
13228.0,83,1,358.0,0,3,1,2,6,Kayıp Müşteriler
13229.0,227,1,160.95,1,1,1,1,3,Kayıp Müşteriler
13230.0,60,14,2806.97,0,3,5,5,13,Şampiyonlar
13232.0,5,7,1357.6,0,5,5,4,14,Şampiyonlar
13233.0,76,2,605.12,0,3,2,3,8,Risk Altında
13235.0,36,1,1031.07,0,4,1,4,9,Risk Altında
13236.0,26,2,744.85,0,4,2,3,9,Risk Altında
13238.0,19,4,700.73,0,5,4,3,12,Sadık Müşteriler
13239.0,263,1,329.56,1,1,1,2,4,Kayıp Müşteriler
13240.0,175,4,663.65,1,2,4,3,9,Risk Altında
13242.0,67,3,270.40000000000003,0,3,3,2,8,Risk Altında
13243.0,205,1,600.07,1,1,1,3,5,Kayıp Müşteriler
13244.0,124,1,121.74000000000001,1,2,1,1,4,Kayıp Müşteriler
13245.0,52,1,430.5,0,3,1,2,6,Kayıp Müşteriler
13246.0,20,6,1987.3,0,4,5,4,13,Şampiyonlar
13247.0,19,4,501.12,0,5,4,3,12,Sadık Müşteriler
13248.0,156,2,465.68,1,2,2,2,6,Kayıp Müşteriler
13249.0,124,3,711.41,1,2,3,3,8,Risk Altında
13253.0,187,2,1030.4,1,2,2,4,8,Risk Altında
13255.0,11,2,399.51,0,5,2,2,9,Risk Altında
13258.0,13,3,698.58,0,5,3,3,11,Sadık Müşteriler
13259.0,92,1,292.32,1,2,1,2,5,Kayıp Müşteriler
13260.0,92,1,557.62,1,2,1,3,6,Kayıp Müşteriler
13261.0,270,2,944.1,1,1,2,4,7,Risk Altında
13262.0,265,1,200.29,1,1,1,1,3,Kayıp Müşteriler
13263.0,6,35,7454.07,0,5,5,5,15,Şampiyonlar
13265.0,2,5,2107.66,0,5,4,5,14,Şampiyonlar
13266.0,13,12,3834.2599999999998,0,5,5,5,15,Şampiyonlar
13267.0,10,19,4521.49,0,5,5,5,15,Şampiyonlar
13268.0,7,11,3214.69,0,5,5,5,15,Şampiyonlar
13269.0,2,15,5346.2300000000005,0,5,5,5,15,Şampiyonlar
13270.0,486,1,590.0,1,1,1,3,5,Kayıp Müşteriler
13271.0,303,1,217.38,1,1,1,1,3,Kayıp Müşteriler
13272.0,32,2,276.56,0,4,2,2,8,Risk Altında
13273.0,115,1,138.98,1,2,1,1,4,Kayıp Müşteriler
13276.0,154,2,590.9300000000001,1,2,2,3,7,Risk Altında
13277.0,17,4,258.4,0,5,4,2,11,Sadık Müşteriler
13278.0,42,1,542.73,0,4,1,3,8,Risk Altında
13279.0,79,1,137.75,0,3,1,1,5,Kayıp Müşteriler
13280.0,94,3,814.86,1,2,3,3,8,Risk Altında
13282.0,20,3,1132.14,0,4,3,4,11,Sadık Müşteriler
13283.0,31,2,93.66,0,4,2,1,7,Risk Altında
13284.0,332,1,201.19,1,1,1,1,3,Kayıp Müşteriler
13285.0,25,4,2709.12,0,4,4,5,13,Şampiyonlar
13291.0,157,1,361.11,1,2,1,2,5,Kayıp Müşteriler
13292.0,286,2,578.9399999999999,1,1,2,3,6,Kayıp Müşteriler
13294.0,251,2,873.74,1,1,2,3,6,Kayıp Müşteriler
13295.0,361,1,201.20000000000002,1,1,1,1,3,Kayıp Müşteriler
13296.0,139,1,87.4,1,2,1,1,4,Kayıp Müşteriler
13297.0,25,4,2089.85,0,4,4,5,13,Şampiyonlar
13298.0,121,1,360.0,1,2,1,2,5,Kayıp Müşteriler
13299.0,270,1,142.5,1,1,1,1,3,Kayıp Müşteriler
13300.0,171,1,371.89,1,2,1,2,5,Kayıp Müşteriler
13301.0,105,4,618.09,1,2,4,3,9,Risk Altında
13302.0,156,1,63.75,1,2,1,1,4,Kayıp Müşteriler
13304.0,353,1,300.42,1,1,1,2,4,Kayıp Müşteriler
13305.0,23,10,2000.86,0,4,5,4,13,Şampiyonlar
13307.0,33,1,15.0,0,4,1,1,6,Kayıp Müşteriler
13308.0,24,3,1385.51,0,4,3,4,11,Sadık Müşteriler
13309.0,2,5,1456.79,0,5,4,4,13,Şampiyonlar
13310.0,29,3,1132.03,0,4,3,4,11,Sadık Müşteriler
13311.0,4,2,598.57,0,5,2,3,10,Sadık Müşteriler
13313.0,24,5,1555.32,0,4,4,4,12,Sadık Müşteriler
13314.0,75,3,775.94,0,3,3,3,9,Risk Altında
13316.0,81,4,5977.7300000000005,0,3,4,5,12,Sadık Müşteriler
13317.0,200,6,2273.68,1,1,5,5,11,Sadık Müşteriler
13318.0,120,3,640.76,1,2,3,3,8,Risk Altında
13319.0,19,26,10845.550000000001,0,5,5,5,15,Şampiyonlar
13320.0,67,4,1548.7,0,3,4,4,11,Sadık Müşteriler
13321.0,74,2,567.36,0,3,2,3,8,Risk Altında
13322.0,19,1,199.48000000000002,0,5,1,1,7,Risk Altında
13323.0,23,5,787.85,0,4,4,3,11,Sadık Müşteriler
13324.0,32,10,7121.95,0,4,5,5,14,Şampiyonlar
13325.0,83,1,675.3,0,3,1,3,7,Risk Altında
13327.0,114,8,3627.77,1,2,5,5,12,Sadık Müşteriler
13328.0,318,1,1308.48,1,1,1,4,6,Kayıp Müşteriler
13329.0,122,2,789.0,1,2,2,3,7,Risk Altında
13330.0,124,3,1140.93,1,2,3,4,9,Risk Altında
13332.0,16,1,350.9,0,5,1,2,8,Risk Altında
13334.0,84,3,3536.82,0,3,3,5,11,Sadık Müşteriler
13336.0,79,1,795.12,0,3,1,3,7,Risk Altında
13338.0,218,1,487.02,1,1,1,2,4,Kayıp Müşteriler
13339.0,202,1,860.12,1,1,1,3,5,Kayıp Müşteriler
13340.0,47,7,10736.48,0,3,5,5,13,Şampiyonlar
13341.0,262,1,775.85,1,1,1,3,5,Kayıp Müşteriler
13343.0,179,1,353.43,1,2,1,2,5,Kayıp Müşteriler
13344.0,161,3,2543.72,1,2,3,5,10,Sadık Müşteriler
13345.0,289,1,389.5,1,1,1,2,4,Kayıp Müşteriler
13347.0,72,1,341.36,0,3,1,2,6,Kayıp Müşteriler
13348.0,183,1,233.76,1,2,1,1,4,Kayıp Müşteriler
13349.0,12,1,247.32,0,5,1,1,7,Risk Altında
13350.0,18,2,979.12,0,5,2,4,11,Sadık Müşteriler
13351.0,245,1,373.94,1,1,1,2,4,Kayıp Müşteriler
13352.0,62,1,397.97999999999996,0,3,1,2,6,Kayıp Müşteriler
13354.0,73,1,743.53,0,3,1,3,7,Risk Altında
13355.0,94,1,674.7,1,2,1,3,6,Kayıp Müşteriler
13356.0,82,1,768.24,0,3,1,3,7,Risk Altında
13357.0,259,1,609.95,1,1,1,3,5,Kayıp Müşteriler
13358.0,270,1,439.03,1,1,1,2,4,Kayıp Müşteriler
13359.0,154,1,439.56,1,2,1,2,5,Kayıp Müşteriler
13362.0,11,4,3090.7400000000002,0,5,4,5,14,Şampiyonlar
13363.0,19,2,992.5,0,5,2,4,11,Sadık Müşteriler
13364.0,72,1,134.95999999999998,0,3,1,1,5,Kayıp Müşteriler
13365.0,183,2,2225.37,1,2,2,5,9,Risk Altında
13366.0,52,1,56.160000000000004,0,3,1,1,5,Kayıp Müşteriler
13368.0,193,2,623.4,1,1,2,3,6,Kayıp Müşteriler
13369.0,455,1,308.28000000000003,1,1,1,2,4,Kayıp Müşteriler
13370.0,639,1,754.87,1,1,1,3,5,Kayıp Müşteriler
13372.0,32,1,378.64,0,4,1,2,7,Risk Altında
13373.0,62,3,3312.25,0,3,3,5,11,Sadık Müşteriler
13375.0,2,1,778.65,0,5,1,3,9,Risk Altında
13376.0,205,3,1019.76,1,1,3,4,8,Risk Altında
13379.0,28,3,572.56,0,4,3,3,10,Sadık Müşteriler
13381.0,32,6,3639.31,0,4,5,5,14,Şampiyonlar
13382.0,252,1,222.99,1,1,1,1,3,Kayıp Müşteriler
13384.0,47,7,4151.93,0,3,5,5,13,Şampiyonlar
13385.0,331,1,534.57,1,1,1,3,5,Kayıp Müşteriler
13388.0,133,2,677.1,1,2,2,3,7,Risk Altında
13389.0,13,3,797.96,0,5,3,3,11,Sadık Müşteriler
13390.0,76,1,544.08,0,3,1,3,7,Risk Altında
13391.0,205,1,59.8,1,1,1,1,3,Kayıp Müşteriler
13394.0,34,8,2520.02,0,4,5,5,14,Şampiyonlar
13395.0,158,1,307.72,1,2,1,2,5,Kayıp Müşteriler
13396.0,61,2,1360.99,0,3,2,4,9,Risk Altında
13397.0,74,5,1544.13,0,3,4,4,11,Sadık Müşteriler
13398.0,194,1,457.34,1,1,1,2,4,Kayıp Müşteriler
13402.0,247,2,621.23,1,1,2,3,6,Kayıp Müşteriler
13403.0,19,1,75.0,0,5,1,1,7,Risk Altında
13404.0,36,2,252.49,0,4,2,2,8,Risk Altında
13405.0,76,3,572.451,0,3,3,3,9,Risk Altında
13408.0,4,62,28117.04,0,5,5,5,15,Şampiyonlar
13410.0,26,5,1003.06,0,4,4,4,12,Sadık Müşteriler
13411.0,109,1,213.55,1,2,1,1,4,Kayıp Müşteriler
13414.0,135,3,1390.5,1,2,3,4,9,Risk Altında
13416.0,45,2,712.5,0,3,2,3,8,Risk Altında
13417.0,207,2,640.83,1,1,2,3,6,Kayıp Müşteriler
13418.0,13,18,6127.43,0,5,5,5,15,Şampiyonlar
13419.0,154,1,221.06,1,2,1,1,4,Kayıp Müşteriler
13420.0,151,2,159.85,1,2,2,1,5,Kayıp Müşteriler
13421.0,42,2,1851.08,0,4,2,4,10,Sadık Müşteriler
13422.0,184,1,2626.3,1,2,1,5,8,Risk Altında
13425.0,110,3,1624.21,1,2,3,4,9,Risk Altında
13426.0,12,10,3641.32,0,5,5,5,15,Şampiyonlar
13427.0,21,3,582.6,0,4,3,3,10,Sadık Müşteriler
13428.0,12,1,218.47,0,5,1,1,7,Risk Altında
13429.0,12,4,1006.8,0,5,4,4,13,Şampiyonlar
13430.0,20,2,679.45,0,4,2,3,9,Risk Altında
13431.0,2,2,1269.1,0,5,2,4,11,Sadık Müşteriler
13434.0,76,2,534.24,0,3,2,3,8,Risk Altında
13435.0,26,7,3809.8900000000003,0,4,5,5,14,Şampiyonlar
13436.0,121,1,196.89,1,2,1,1,4,Kayıp Müşteriler
13437.0,16,7,3408.06,0,5,5,5,15,Şampiyonlar
13439.0,257,1,283.71,1,1,1,2,4,Kayıp Müşteriler
13441.0,93,1,296.64,1,2,1,2,5,Kayıp Müşteriler
13447.0,25,3,1129.14,0,4,3,4,11,Sadık Müşteriler
13448.0,18,6,3539.37,0,5,5,5,15,Şampiyonlar
13449.0,25,1,291.88,0,4,1,2,7,Risk Altında
13450.0,28,6,2043.7199999999998,0,4,5,4,13,Şampiyonlar
13451.0,5,5,2976.15,0,5,4,5,14,Şampiyonlar
